1.366495, -0.025657, 0.029416, 0.037693 
1.369433, -0.025792, 0.028650, 0.037923 
1.372397, -0.027606, 0.028038, 0.038459 
1.375326, -0.028351, 0.027731, 0.038536 
1.378287, -0.028333, 0.027576, 0.038919 
1.381221, -0.029536, 0.026506, 0.039913 
1.384183, -0.029365, 0.027420, 0.039379 
1.387121, -0.029347, 0.028487, 0.039609 
1.390097, -0.028871, 0.030012, 0.039229 
1.393039, -0.028089, 0.029705, 0.039306 
1.396008, -0.027766, 0.028940, 0.039078 
1.398942, -0.027137, 0.030618, 0.039919 
1.401912, -0.026661, 0.030158, 0.040760 
1.404851, -0.025727, 0.030461, 0.040837 
1.407826, -0.024640, 0.028780, 0.040610 
1.410764, -0.024011, 0.027557, 0.039924 
1.413731, -0.024299, 0.028624, 0.040306 
1.416665, -0.024280, 0.028622, 0.039621 
1.419635, -0.024110, 0.028926, 0.040614 
1.422566, -0.023939, 0.029382, 0.040539 
1.425529, -0.024379, 0.028464, 0.040769 
1.428463, -0.025429, 0.029531, 0.040388 
1.431426, -0.024037, 0.028766, 0.040466 
1.434361, -0.024172, 0.028764, 0.040238 
1.437324, -0.025070, 0.029221, 0.040315 
1.440238, -0.024746, 0.029982, 0.040088 
1.443206, -0.023507, 0.029523, 0.041997 
1.446142, -0.023489, 0.030590, 0.041617 
1.449107, -0.022860, 0.029672, 0.041847 
1.452052, -0.022536, 0.029670, 0.042382 
1.455022, -0.021449, 0.031195, 0.042460 
1.457958, -0.020973, 0.029819, 0.041926 
1.460932, -0.021566, 0.031497, 0.042462 
1.463867, -0.021242, 0.031953, 0.043150 
1.466835, -0.021835, 0.031951, 0.043838 
1.469778, -0.022733, 0.032408, 0.043458 
1.472746, -0.023173, 0.031795, 0.043230 
1.475687, -0.024071, 0.031946, 0.042849 
1.478649, -0.023747, 0.031792, 0.043385 
1.481588, -0.022966, 0.032400, 0.042393 
1.484551, -0.023406, 0.031025, 0.042165 
1.487481, -0.023082, 0.030565, 0.044686 
1.490441, -0.021843, 0.031021, 0.044610 
1.493369, -0.022435, 0.032546, 0.043924 
1.496334, -0.022264, 0.032086, 0.044307 
1.499270, -0.023010, 0.031321, 0.045606 
1.502230, -0.023908, 0.033152, 0.045378 
1.505166, -0.025264, 0.031776, 0.045914 
1.508126, -0.025551, 0.031927, 0.044770 
1.511069, -0.025533, 0.032994, 0.044237 
1.514035, -0.026431, 0.033145, 0.044619 
1.516972, -0.027481, 0.033448, 0.044849 
1.519943, -0.026547, 0.031767, 0.046148 
1.522882, -0.026529, 0.031307, 0.046073 
1.525851, -0.027274, 0.030695, 0.045692 
1.528790, -0.026951, 0.029930, 0.046075 
1.531754, -0.027238, 0.030081, 0.046611 
1.534695, -0.027830, 0.029315, 0.045467 
1.537658, -0.026744, 0.029619, 0.045544 
1.540595, -0.027031, 0.027938, 0.045164 
1.543555, -0.026860, 0.028394, 0.044630 
1.546490, -0.028216, 0.029461, 0.045166 
1.549453, -0.028656, 0.030070, 0.046007 
1.552382, -0.028027, 0.029610, 0.046542 
1.555351, -0.027704, 0.029456, 0.046162 
1.558278, -0.027991, 0.028843, 0.045476 
1.561239, -0.027209, 0.028994, 0.045706 
1.564176, -0.027039, 0.028840, 0.047157 
1.567145, -0.026868, 0.029449, 0.047998 
1.570084, -0.026850, 0.027462, 0.048381 
1.573063, -0.025916, 0.027766, 0.047084 
1.575999, -0.025287, 0.027001, 0.047315 
1.578963, -0.025116, 0.026694, 0.046476 
1.581902, -0.025556, 0.026387, 0.047317 
1.584869, -0.024774, 0.024858, 0.046478 
1.587809, -0.023993, 0.025314, 0.046556 
1.590782, -0.025502, 0.024549, 0.047244 
1.593720, -0.026857, 0.024242, 0.047932 
1.596688, -0.027145, 0.023172, 0.046941 
1.599623, -0.027585, 0.024239, 0.046713 
1.602590, -0.028788, 0.022710, 0.047554 
1.605522, -0.028312, 0.020876, 0.048547 
1.608488, -0.029820, 0.020875, 0.047098 
1.611417, -0.029649, 0.022552, 0.045801 
1.614376, -0.030089, 0.021940, 0.046184 
1.617311, -0.030377, 0.021175, 0.046109 
1.620263, -0.029442, 0.021020, 0.047255 
1.623198, -0.029272, 0.019950, 0.048096 
1.626160, -0.029559, 0.020864, 0.048173 
1.629110, -0.028472, 0.019336, 0.048251 
1.632079, -0.028454, 0.018723, 0.047717 
1.635005, -0.028283, 0.017958, 0.048253 
1.637976, -0.028723, 0.018872, 0.049246 
1.640921, -0.029621, 0.019481, 0.050698 
1.643886, -0.030214, 0.018563, 0.050775 
1.646828, -0.029890, 0.019325, 0.049937 
1.649797, -0.030483, 0.018560, 0.050625 
1.652732, -0.030159, 0.018711, 0.049786 
1.655675, -0.030446, 0.018404, 0.049864 
1.658608, -0.030734, 0.017181, 0.051010 
1.661566, -0.029799, 0.017790, 0.050324 
1.664502, -0.029323, 0.018704, 0.050860 
1.667462, -0.029458, 0.020229, 0.052006 
1.670390, -0.029134, 0.019616, 0.051930 
1.673349, -0.028658, 0.020225, 0.051855 
1.676283, -0.028488, 0.021140, 0.053001 
1.679237, -0.028775, 0.022206, 0.053384 
1.682179, -0.029062, 0.021594, 0.053767 
1.685148, -0.029197, 0.021745, 0.054608 
1.688083, -0.029484, 0.023117, 0.054227 
1.691058, -0.029771, 0.022810, 0.053999 
1.693995, -0.029600, 0.024640, 0.053466 
1.696964, -0.030498, 0.025097, 0.053086 
1.699901, -0.030327, 0.024484, 0.054232 
1.702874, -0.029851, 0.025246, 0.054004 
1.705810, -0.028764, 0.023717, 0.054845 
1.708779, -0.029204, 0.023563, 0.054617 
1.711716, -0.027965, 0.021882, 0.055152 
1.714678, -0.027947, 0.022796, 0.055535 
1.717618, -0.027929, 0.024474, 0.055002 
1.720591, -0.028063, 0.025388, 0.054011 
